HighestModule	HigherModule	Module	KO
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00835 Pyocyanine biosynthesis, chorismate => pyocyanine (7)  (complete 7/7)	K20260
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00835 Pyocyanine biosynthesis, chorismate => pyocyanine (7)  (complete 7/7)	K20261
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00835 Pyocyanine biosynthesis, chorismate => pyocyanine (7)  (complete 7/7)	K20262
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00835 Pyocyanine biosynthesis, chorismate => pyocyanine (7)  (complete 7/7)	K20940
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00835 Pyocyanine biosynthesis, chorismate => pyocyanine (7)  (complete 7/7)	K21103
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21428
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21778
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21779
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21780
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21781
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21782
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21783
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21784
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21785
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21786
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00837 Prodigiosin biosynthesis, L-proline => prodigiosin (11)  (complete 10/10)	K21787
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21780
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21781
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21782
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21783
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21784
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21785
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21786
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21787
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21791
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21792
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00838 Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin (11)  (complete 10/10)	K21793
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00921 Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin (4)  (complete 4/4)	K13787
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00921 Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin (4)  (complete 4/4)	K18686
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00921 Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin (4)  (complete 4/4)	K22997
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00921 Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin (4)  (complete 4/4)	K22998
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B (3)  (complete 3/3)	K17835
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B (3)  (complete 3/3)	K18287
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B (3)  (complete 3/3)	K20204
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00876 Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A (3)  (complete 3/3)	K21898
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00876 Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A (3)  (complete 3/3)	K23446
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00876 Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A (3)  (complete 3/3)	K23447
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K21721
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K21949
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K23371
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K23372
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K23373
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K23374
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00875 Staphyloferrin B biosynthesis, L-serine => staphyloferrin B (7)  (complete 7/7)	K23375
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00918 Aerobactin biosynthesis, lysine => aerobactin (4)  (complete 4/4)	K03894
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00918 Aerobactin biosynthesis, lysine => aerobactin (4)  (complete 4/4)	K03895
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00918 Aerobactin biosynthesis, lysine => aerobactin (4)  (complete 4/4)	K03896
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00918 Aerobactin biosynthesis, lysine => aerobactin (4)  (complete 4/4)	K03897
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00906 Ethynylserine biosynthesis, lysine => ethynylserine (5)  (complete 5/5)	K23669
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00906 Ethynylserine biosynthesis, lysine => ethynylserine (5)  (complete 5/5)	K23670
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00906 Ethynylserine biosynthesis, lysine => ethynylserine (5)  (complete 5/5)	K23671
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00906 Ethynylserine biosynthesis, lysine => ethynylserine (5)  (complete 5/5)	K23672
Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	M00906 Ethynylserine biosynthesis, lysine => ethynylserine (5)  (complete 5/5)	K23673
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K00055
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K00141
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15760
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15761
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15762
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15763
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15764
Xenobiotics biodegradation	Aromatics degradation	M00538 Toluene degradation, toluene => benzoate (8)  (complete 3/3)	K15765
Xenobiotics biodegradation	Aromatics degradation	M00537 Xylene degradation, xylene => methylbenzoate (4)  (complete 3/3)	K00055
Xenobiotics biodegradation	Aromatics degradation	M00537 Xylene degradation, xylene => methylbenzoate (4)  (complete 3/3)	K00141
Xenobiotics biodegradation	Aromatics degradation	M00537 Xylene degradation, xylene => methylbenzoate (4)  (complete 3/3)	K15757
Xenobiotics biodegradation	Aromatics degradation	M00537 Xylene degradation, xylene => methylbenzoate (4)  (complete 3/3)	K15758
Xenobiotics biodegradation	Aromatics degradation	M00419 Cymene degradation, p-cymene => p-cumate (4)  (complete 3/3)	K10616
Xenobiotics biodegradation	Aromatics degradation	M00419 Cymene degradation, p-cymene => p-cumate (4)  (complete 3/3)	K10617
Xenobiotics biodegradation	Aromatics degradation	M00419 Cymene degradation, p-cymene => p-cumate (4)  (complete 3/3)	K10618
Xenobiotics biodegradation	Aromatics degradation	M00419 Cymene degradation, p-cymene => p-cumate (4)  (complete 3/3)	K18293
Xenobiotics biodegradation	Aromatics degradation	M00547 Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol (5)  (complete 2/2)	K03268
Xenobiotics biodegradation	Aromatics degradation	M00547 Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol (5)  (complete 2/2)	K16268
Xenobiotics biodegradation	Aromatics degradation	M00547 Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol (5)  (complete 2/2)	K16269
Xenobiotics biodegradation	Aromatics degradation	M00547 Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol (5)  (complete 2/2)	K18089
Xenobiotics biodegradation	Aromatics degradation	M00547 Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol (5)  (complete 2/2)	K18090
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16242
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16243
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16244
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16245
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16246
Xenobiotics biodegradation	Aromatics degradation	M00548 Benzene degradation, benzene => catechol (6)  (complete 1/1)	K16249
Xenobiotics biodegradation	Aromatics degradation	M00551 Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol (4)  (complete 2/2)	K05549
Xenobiotics biodegradation	Aromatics degradation	M00551 Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol (4)  (complete 2/2)	K05550
Xenobiotics biodegradation	Aromatics degradation	M00551 Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol (4)  (complete 2/2)	K05783
Xenobiotics biodegradation	Aromatics degradation	M00551 Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol (4)  (complete 2/2)	K05784
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K05599
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K05600
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K11311
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K16319
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K16320
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K18248
Xenobiotics biodegradation	Aromatics degradation	M00637 Anthranilate degradation, anthranilate => catechol (7)  (complete 1/1)	K18249
Xenobiotics biodegradation	Aromatics degradation	M00568 Catechol ortho-cleavage, catechol => 3-oxoadipate (5)  (complete 4/4)	K01055
Xenobiotics biodegradation	Aromatics degradation	M00568 Catechol ortho-cleavage, catechol => 3-oxoadipate (5)  (complete 4/4)	K01856
Xenobiotics biodegradation	Aromatics degradation	M00568 Catechol ortho-cleavage, catechol => 3-oxoadipate (5)  (complete 4/4)	K03381
Xenobiotics biodegradation	Aromatics degradation	M00568 Catechol ortho-cleavage, catechol => 3-oxoadipate (5)  (complete 4/4)	K03464
Xenobiotics biodegradation	Aromatics degradation	M00568 Catechol ortho-cleavage, catechol => 3-oxoadipate (5)  (complete 4/4)	K14727
Xenobiotics biodegradation	Aromatics degradation	M00569 Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA (12)  (complete 5/5)	K00446
Xenobiotics biodegradation	Aromatics degradation	M00569 Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA (12)  (complete 5/5)	K01617
Xenobiotics biodegradation	Aromatics degradation	M00569 Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA (12)  (complete 5/5)	K01666
Xenobiotics biodegradation	Aromatics degradation	M00569 Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA (12)  (complete 5/5)	K01821
